id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
2605,Short Circuit,1986-05-09,10000000,40697761,Released,Something wonderful has happened... No. 5 is alive!,98,2.1175E+01,en,,false,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",English,United States of America,"PSO International,David Foster Productions,TriStar Pictures","Comedy,Family,Science Fiction"
840,Close Encounters of the Third Kind,1977-11-18,20000000,303788635,Released,We are not alone,135,2.9334E+01,en,,false,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.","हिन्दी,English,Français,Español",United States of America,"Julia Phillips and Michael Phillips Productions,Columbia Pictures,EMI Films","Science Fiction,Drama"
7131,Van Helsing,2004-05-05,160000000,300257475,Released,The One Name They All Fear.,132,2.7881E+01,en,https://www.uphe.com/movies/van-helsing,false,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,"English,Latin","Czech Republic,United States of America","Universal Pictures,Stillking Films,Sommers Company, The","Horror,Adventure,Action"
962,The Gold Rush,1925-06-25,923000,2500000,Released,The World's Greatest Laughing Picture!,95,9.458E+00,en,,false,A lone prospector ventures into Alaska looking for gold. He gets mixed up with some burly characters and falls in love with the beautiful Georgia. He tries to win her heart with his singular charm.,No Language,United States of America,Charles Chaplin Productions,"Adventure,Comedy,Drama"
1368,First Blood,1982-10-22,15000000,125212904,Released,This time he's fighting for his life.,93,2.2014E+01,en,https://www.lionsgate.com/movies/rambo-first-blood,false,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",English,United States of America,"Orion Pictures,Carolco Pictures,Anabasis N.V.,Elcajo Productions","Action,Adventure,Thriller,War"
567,Rear Window,1954-09-01,1000000,36764313,Released,It only takes one witness to spoil the perfect crime.,112,1.713E+01,en,,false,"Professional photographer L.B. 'Jeff' Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. When he begins to suspect that a man across the courtyard may have murdered his wife, Jeff enlists the help of his high society fashion-consultant girlfriend and his visiting nurse to investigate.",English,United States of America,"Paramount,Alfred J. Hitchcock Productions","Drama,Mystery,Thriller"
329,Jurassic Park,1993-06-11,63000000,920100000,Released,An adventure 65 million years in the making.,127,2.3279E+01,en,http://www.jurassicpark.com/,false,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.","English,Español",United States of America,"Universal Pictures,Amblin Entertainment","Adventure,Science Fiction"
284054,Black Panther,2018-02-13,200000000,1346739107,Released,Long live the king.,134,3.8209E+01,en,https://marvel.com/movies/movie/224/black_panther,false,"King T'Challa returns home from America to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantel to join with girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.","English,한국어/조선말,Kiswahili,",United States of America,"Marvel Studios,Walt Disney Pictures","Action,Adventure,Fantasy,Science Fiction"
3175,Barry Lyndon,1975-11-26,11000000,20000000,Released,At long last Redmond Barry became a gentleman—and that was his tragedy.,185,1.4839E+01,en,,false,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.","Deutsch,Français,English","United Kingdom,United States of America","Hawk Films,Peregrine,Warner Bros. Pictures","Drama,Romance,War"
627,Trainspotting,1996-02-23,4000000,16491080,Released,Choose life.,94,2.2732E+01,en,http://www.miramax.com/movie/trainspotting,false,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",English,United Kingdom,"Channel Four Films,Noel Gay Motion Picture Company,Figment Films,Miramax,Film4 Productions","Drama,Crime"
955,Mission: Impossible II,2000-05-24,125000000,546388105,Released,Expect the impossible again.,123,2.1379E+01,en,,false,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",English,"Germany,United States of America","Paramount,Cruise/Wagner Productions,Munich Film Partners & Company (MFP) MI2 Productions","Adventure,Action,Thriller"
11886,Robin Hood,1973-11-08,15000000,32056467,Released,Meet Robin Hood and his MERRY MENagerie!,83,1.5987E+01,en,,false,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",English,United States of America,"Walt Disney Pictures,Walt Disney Productions","Animation,Family"
285,Pirates of the Caribbean: At World's End,2007-05-19,300000000,961000000,Released,"At the end of the world, the adventure begins.",169,2.5454E+01,en,http://disney.go.com/disneypictures/pirates,false,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",English,United States of America,"Jerry Bruckheimer Films,Second Mate Productions,Walt Disney Pictures","Adventure,Fantasy,Action"
525,The Blues Brothers,1980-06-17,27000000,115229890,Released,They'll never get caught. They're on a mission from God.,148,2.5409E+01,en,,false,"Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best: play music. So they get their old band together, and set out on their way—while getting in a bit of trouble here and there.",English,United States of America,Universal Pictures,"Music,Comedy,Action,Crime"
95,Armageddon,1998-07-01,140000000,553799566,Released,The Earth's Darkest Day Will Be Man's Finest Hour,151,2.7742E+01,en,,false,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.","English,Pусский",United States of America,"Touchstone Pictures,Jerry Bruckheimer Films,Valhalla Motion Pictures","Action,Thriller,Science Fiction,Adventure"
871,Planet of the Apes,1968-02-07,5800000,33395426,Released,"Somewhere in the Universe, there must be something better than man!",112,1.75E+01,en,http://www.foxmovies.com/movies/planet-of-the-apes,false,"An  U.S. Spaceship lands on a desolate planet, stranding astronaut Taylor in a world dominated by apes, 2000 years into the future, who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",English,United States of America,"APJAC Productions,20th Century Fox","Science Fiction,Adventure,Drama,Action"
10195,Thor,2011-04-21,150000000,449326618,Released,Two worlds. One hero.,115,3.1955E+01,en,http://thor.marvel.com/,false,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",English,United States of America,"Marvel Studios,Paramount","Adventure,Fantasy,Action"
