id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
254,King Kong,2005-12-12,207000000,562363449,Released,The eighth wonder of the world.,187,2.7255E+01,en,,false,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",English,"New Zealand,United States of America,Germany","Universal Pictures,WingNut Films,Big Primate Pictures,MFPV Film","Adventure,Drama,Action"
12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-17,250000000,954305868,Released,One Way… One Fate… One Hero.,146,3.8802E+01,en,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-1/,false,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",English,"United Kingdom,United States of America","Warner Bros. Pictures,Heyday Films","Adventure,Fantasy"
557,Spider-Man,2002-05-01,139000000,821708551,Released,Go for the Ultimate Spin.,121,2.3208E+01,en,http://www.sonypictures.com/movies/spider-man/,false,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers to become the Amazing superhero known as Spider-Man.",English,United States of America,"Marvel Enterprises,Columbia Pictures,Sony Pictures","Fantasy,Action"
62177,Brave,2012-06-21,185000000,538983207,Released,Change your fate.,93,3.327E+01,en,http://disney.go.com/brave/#/home,false,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",English,United States of America,Pixar,"Animation,Adventure,Comedy,Family,Action,Fantasy"
209112,Batman v Superman: Dawn of Justice,2016-03-23,250000000,873634919,Released,Justice or revenge,151,4.0068E+01,en,http://www.batmanvsupermandawnofjustice.com/,false,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",English,United States of America,"RatPac-Dune Entertainment,Atlas Entertainment,Cruel & Unusual Films,DC Comics,DC Entertainment,Warner Bros. Pictures,Zak Productions","Action,Adventure,Fantasy"
87101,Terminator Genisys,2015-06-23,155000000,440603537,Released,Reset the future,126,3.3547E+01,en,http://www.terminatormovie.com/,false,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",English,United States of America,"Skydance Media,Paramount","Science Fiction,Action,Thriller,Adventure"
10528,Sherlock Holmes,2009-12-23,90000000,524028679,Released,Nothing escapes him.,129,2.1958E+01,en,https://www.warnerbros.com/movies/sherlock-holmes/,false,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.","English,Français","Germany,United Kingdom,United States of America","Village Roadshow Pictures,Silver Pictures,Internationale Filmproduktion Blackbird Dritte,Wigram Productions,Warner Bros. Pictures,Lin Pictures","Action,Adventure,Crime,Mystery"
585,"Monsters, Inc.",2001-11-01,115000000,562816256,Released,We Scare Because We Care.,92,2.8512E+01,en,http://movies.disney.com/monsters-inc,false,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",English,United States of America,"Pixar,Walt Disney Pictures","Animation,Comedy,Family"
76338,Thor: The Dark World,2013-10-29,170000000,644571402,Released,Delve into the darkness,112,2.8076E+01,en,https://www.marvel.com/movies/thor-the-dark-world,false,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",English,United States of America,Marvel Studios,"Action,Adventure,Fantasy"
2062,Ratatouille,2007-06-22,150000000,623722818,Released,He's dying to become a chef.,111,2.7466E+01,en,http://disney.go.com/disneypictures/ratatouille,false,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",English,United States of America,"Pixar,Walt Disney Pictures","Animation,Comedy,Family,Fantasy"
2048,"I, Robot",2004-07-15,120000000,347234916,Released,Laws are made to be broken.,115,2.5206E+01,en,,false,"In 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",English,"United States of America,Germany","Mediastream Vierte Film GmbH & Co. Vermarktungs KG,Davis Entertainment,Laurence Mark Productions,Canlaws Productions,20th Century Fox,Overbrook Entertainment","Action,Science Fiction"
131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,125000000,752100229,Released,Fire burns brighter in the darkness,123,4.5873E+01,en,http://www.thehungergames.movie/,false,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,English,United States of America,"Lionsgate,Color Force","Science Fiction,Adventure,Thriller"
330457,Frozen II,2019-11-20,150000000,1330764959,Released,The past is not what it seems.,104,8.2237E+01,en,https://movies.disney.com/frozen-2,false,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",English,United States of America,"Walt Disney Animation Studios,Walt Disney Pictures","Animation,Family,Adventure"
1865,Pirates of the Caribbean: On Stranger Tides,2011-05-14,380000000,1045713802,Released,Live Forever Or Die Trying.,136,2.7279E+01,en,http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,false,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.","English,Español",United States of America,"Walt Disney Pictures,Jerry Bruckheimer Films,Moving Picture Company","Adventure,Action,Fantasy"
383498,Deadpool 2,2018-05-10,110000000,741547413,Released,Prepare for the Second Coming.,119,3.4818E+01,en,https://www.foxmovies.com/movies/deadpool-2,false,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,English,United States of America,"Marvel Entertainment,20th Century Fox,Kinberg Genre,Maximum Effort,TSG Entertainment","Action,Comedy,Adventure"
11324,Shutter Island,2010-02-14,80000000,294804195,Released,Someone is missing,138,2.8335E+01,en,http://www.shutterisland.com/,false,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.","English,Deutsch",United States of America,"Appian Way,Paramount,Phoenix Pictures,Sikelia Productions","Drama,Thriller,Mystery"
1724,The Incredible Hulk,2008-06-12,150000000,163712074,Released,You'll like him when he's angry.,114,2.9919E+01,en,,false,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.","Português,Español,English",United States of America,"Marvel Studios,Universal Pictures","Science Fiction,Action,Adventure"
335984,Blade Runner 2049,2017-10-04,150000000,259239658,Released,The key to the future is finally unearthed.,163,4.6749E+01,en,http://bladerunnermovie.com/,false,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.","English,suomi","Canada,Hungary,Spain,United Kingdom,United States of America","Torridon Films,16:14 Entertainment,Scott Free Productions,Columbia Pictures,Alcon Entertainment,Thunderbird Entertainment,Warner Bros. Pictures","Science Fiction,Drama"
74,War of the Worlds,2005-06-28,132000000,591739379,Released,They're already here.,116,2.499E+01,en,,false,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",English,United States of America,"Paramount,Amblin Entertainment,Cruise/Wagner Productions,DreamWorks Pictures","Adventure,Thriller,Science Fiction"
